Date,Intensite,Vitesse,T_Bobinage_1,T_Bobinage_2,T_Bobinage_3,T_Palier_1_moteur,T_Palier_2_moteur,Vibration,T_Palier_1_vent,T_Palier_2_vent,Debit_air,Panne
21.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.88,15.6,0.0,0
21.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.95,15.6,0.0,0
21.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.84,15.44,0.0,0
21.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.7,15.4,0.0,0
22.04.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.7,15.4,0.0,0
22.04.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.56,15.26,0.0,0
22.04.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.42,15.15,0.0,0
22.04.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.3,15.0,0.0,0
22.04.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.15,14.86,0.0,0
22.04.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.1,14.7,0.0,0
22.04.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.1,14.7,0.0,0
22.04.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.1,14.7,0.0,0
22.04.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.05,14.61,0.0,0
22.04.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,13.97,14.59,0.0,0
22.04.2019 10:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,14.23,14.97,0.5,0
22.04.2019 11:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,14.76,15.4,2377.19,0
22.04.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.16,15.74,0.0,0
22.04.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,15.45,16.07,1806.81,0
22.04.2019 14:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,16.11,16.61,2407.79,0
22.04.2019 15:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,16.6,17.26,0.0,0
22.04.2019 16:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,16.56,17.18,0.0,0
22.04.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,16.3,17.0,0.0,0
22.04.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,16.3,17.0,0.0,0
22.04.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,16.22,16.84,0.0,0
22.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,16.1,16.7,0.0,0
22.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,16.1,16.7,0.0,0
22.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,16.1,16.58,0.0,0
22.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.96,16.5,0.0,0
23.04.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.9,16.35,0.0,0
23.04.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.61,16.16,0.0,0
23.04.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.43,15.99,0.0,0
23.04.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,15.27,15.8,0.0,0
23.04.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.13,15.6,0.0,0
23.04.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.0,15.55,0.0,0
23.04.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.08,15.59,0.0,0
23.04.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.2,15.6,0.0,0
23.04.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.2,15.69,0.0,0
23.04.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.56,16.11,58.81,0
23.04.2019 10:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.97,16.38,0.0,0
23.04.2019 11:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.98,16.4,0.0,0
23.04.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,15.49,16.03,0.0,0
23.04.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.12,15.41,0.0,0
23.04.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.85,14.08,0.0,0
23.04.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.6,13.9,0.0,0
23.04.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,13.43,13.9,0.0,0
23.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,13.39,13.71,0.0,0
23.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,13.2,13.6,0.0,0
23.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,13.2,13.6,0.0,0
23.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.07,13.45,0.0,0
24.04.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.0,13.4,0.0,0
24.04.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,12.76,13.23,0.0,0
24.04.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,12.64,13.14,0.0,0
24.04.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,12.43,12.78,0.0,0
24.04.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,12.13,12.46,0.0,0
24.04.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,11.89,12.28,0.0,0
24.04.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,11.5,11.79,0.0,0
24.04.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,11.22,11.6,0.0,0
24.04.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,11.3,11.82,0.0,0
24.04.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,11.65,12.15,3.13,0
24.04.2019 10:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,12.18,12.66,576.31,0
24.04.2019 11:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,12.69,13.18,1572.87,0
24.04.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.33,13.96,12.42,0
24.04.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,14.03,14.79,0.0,0
24.04.2019 14:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,14.72,15.51,0.0,0
24.04.2019 15:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.41,16.22,0.0,0
24.04.2019 16:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.07,16.85,0.0,0
24.04.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.46,17.3,0.0,0
24.04.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.8,17.63,0.0,0
24.04.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,17.0,17.8,0.0,0
24.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.88,17.57,0.0,0
24.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.66,17.24,0.0,0
24.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.49,17.03,0.0,0
24.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.3,16.77,0.0,0
25.04.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.01,16.45,0.0,0
25.04.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.47,16.06,0.0,0
25.04.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.02,15.6,0.0,0
25.04.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,14.47,15.15,0.0,0
25.04.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,14.05,14.68,0.0,0
25.04.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.9,14.5,0.0,0
25.04.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.59,14.23,0.0,0
25.04.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.29,14.1,0.0,0
25.04.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.46,14.18,0.0,0
25.04.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,13.86,14.45,0.0,0
25.04.2019 10:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,14.35,14.93,0.0,0
25.04.2019 11:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,14.99,15.51,2348.83,0
25.04.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.76,16.36,0.0,0
25.04.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.58,17.35,0.0,0
25.04.2019 14:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,17.25,18.36,0.0,0
25.04.2019 15:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,17.92,19.04,0.0,0
25.04.2019 16:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,18.51,19.5,0.0,0
25.04.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,18.99,19.79,0.0,0
25.04.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,18.79,19.55,0.0,0
25.04.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,18.46,18.8,0.0,0
25.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,18.14,18.25,0.0,0
25.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,17.75,17.82,0.0,0
25.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,17.34,17.37,0.0,0
25.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.04,17.11,0.0,0
26.04.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,16.62,16.72,0.0,0
26.04.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,16.4,16.46,0.0,0
26.04.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,16.15,16.28,0.0,0
26.04.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.94,16.07,0.0,0
26.04.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.71,15.91,0.0,0
26.04.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.56,15.69,0.0,0
26.04.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.4,15.6,0.0,0
26.04.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.22,15.4,0.0,0
26.04.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,15.05,15.4,0.0,0
26.04.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,15.04,15.45,0.0,0
26.04.2019 10:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,4.81,5.01,0.0,0
26.04.2019 11:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 14:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 15:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 16:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 10:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 11:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 14:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 15:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 16:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 10:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 11:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 14:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 15:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 16:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 10:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 11:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 14:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 15:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 16:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 14:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 15:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 16:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.04.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 00:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 01:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 02:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 03:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 04:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 05:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 06:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 07:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 08:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 09:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 10:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 11:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 12:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 13:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 14:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 15:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 16:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 17:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 18:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 19:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 20:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 21:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 22:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
01.05.2019 23:00,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
